id,slug,link,status,error
15472,tieu-chuan-oeko-tex-100-cho-san-pham-det-may,https://knacert.com.vn/dich-vu/tieu-chuan-oeko-tex-100-cho-san-pham-det-may/,ok,
15447,chung-nhan-tieu-chuan-iso-370012016-he-thong-quan-ly-chong-hoi-lo,https://knacert.com.vn/dich-vu/chung-nhan-tieu-chuan-iso-370012016-he-thong-quan-ly-chong-hoi-lo/,ok,
15430,tu-van-tieu-chuan-tapa-hiep-hoi-bao-ve-tai-san-van-chuyen,https://knacert.com.vn/dich-vu/tu-van-tieu-chuan-tapa-hiep-hoi-bao-ve-tai-san-van-chuyen/,ok,
15426,tu-van-asc-hoi-dong-quan-ly-nuoi-trong-thuy-san,https://knacert.com.vn/dich-vu/tu-van-asc-hoi-dong-quan-ly-nuoi-trong-thuy-san/,ok,
15419,tu-van-rws-tieu-chuan-len-co-trach-nhiem,https://knacert.com.vn/dich-vu/tu-van-rws-tieu-chuan-len-co-trach-nhiem/,ok,
15412,tieu-chuan-bonsucro-sang-kien-ve-mia-tuyet-voi,https://knacert.com.vn/dich-vu/tieu-chuan-bonsucro-sang-kien-ve-mia-tuyet-voi/,ok,
15405,tu-van-rtrs-hoi-nghi-ban-tron-ve-dau-nanh-co-trach-nhiem,https://knacert.com.vn/dich-vu/tu-van-rtrs-hoi-nghi-ban-tron-ve-dau-nanh-co-trach-nhiem/,ok,
15398,tu-van-gols-tieu-chuan-cao-su-huu-co-toan-cau,https://knacert.com.vn/dich-vu/tu-van-gols-tieu-chuan-cao-su-huu-co-toan-cau/,ok,
15391,tu-van-sfp-chuong-trinh-soi-ben-vung,https://knacert.com.vn/dich-vu/tu-van-sfp-chuong-trinh-soi-ben-vung/,ok,
15350,iso-28000-la-gi-thoi-co-va-nhung-thach-thuc-trong-quan-ly-an-ninh,https://knacert.com.vn/dich-vu/iso-28000-la-gi-thoi-co-va-nhung-thach-thuc-trong-quan-ly-an-ninh/,ok,
15242,chung-nhan-sa8000,https://knacert.com.vn/dich-vu/chung-nhan-sa8000/,ok,
15235,hop-quy-dau-nhon-dong-co-dot-trong,https://knacert.com.vn/dich-vu/hop-quy-dau-nhon-dong-co-dot-trong/,ok,
15225,chi-so-higg-index-va-hiep-hoi-may-mac-ben-vung,https://knacert.com.vn/dich-vu/chi-so-higg-index-va-hiep-hoi-may-mac-ben-vung/,ok,
15218,chung-nhan-rspo-hoi-nghi-ban-tron-ve-dau-co-ben-vung,https://knacert.com.vn/dich-vu/chung-nhan-rspo-hoi-nghi-ban-tron-ve-dau-co-ben-vung/,ok,
15189,tu-van-danh-gia-disney-ils-tieu-chuan-lao-dong-quoc-te,https://knacert.com.vn/dich-vu/tu-van-danh-gia-disney-ils-tieu-chuan-lao-dong-quoc-te/,ok,
15169,chuong-trinh-danh-gia-nha-may-cua-nha-cung-cap-vfe-fe,https://knacert.com.vn/dich-vu/chuong-trinh-danh-gia-nha-may-cua-nha-cung-cap-vfe-fe/,ok,
15162,thd-ser-tieu-chuan-trach-nhiem-xa-hoi-va-moi-truong,https://knacert.com.vn/dich-vu/thd-ser-tieu-chuan-trach-nhiem-xa-hoi-va-moi-truong/,ok,
15115,tu-van-danh-gia-wca-chuong-trinh-danh-gia-dieu-kien-lam-viec,https://knacert.com.vn/dich-vu/tu-van-danh-gia-wca-chuong-trinh-danh-gia-dieu-kien-lam-viec/,ok,
15017,hop-chuan-cot-dien-be-tong-cot-thep-ly-tam,https://knacert.com.vn/dich-vu/hop-chuan-cot-dien-be-tong-cot-thep-ly-tam/,ok,
15004,hop-chuan-thiet-bi-dun-nuoc-nong-bang-nang-luong-mat-troi,https://knacert.com.vn/dich-vu/hop-chuan-thiet-bi-dun-nuoc-nong-bang-nang-luong-mat-troi/,ok,
14988,dao-tao-chung-nhan-global-gap,https://knacert.com.vn/dich-vu/dao-tao-chung-nhan-global-gap/,ok,
14952,quan-ly-chat-luong-toan-dien-tqm,https://knacert.com.vn/dich-vu/quan-ly-chat-luong-toan-dien-tqm/,ok,
14942,dao-tao-danh-gia-better-work-trach-nhiem-xa-hoi-nganh-may-mac,https://knacert.com.vn/dich-vu/dao-tao-danh-gia-better-work-trach-nhiem-xa-hoi-nganh-may-mac/,ok,
14935,chung-nhan-hop-quy-xi-mang-clanhke,https://knacert.com.vn/dich-vu/chung-nhan-hop-quy-xi-mang-clanhke/,ok,
14928,chung-nhan-hop-chuan-be-tong-tuoi,https://knacert.com.vn/dich-vu/chung-nhan-hop-chuan-be-tong-tuoi/,ok,
14909,chung-nhan-hop-chuan-ban-ghe-hoc-sinh,https://knacert.com.vn/dich-vu/chung-nhan-hop-chuan-ban-ghe-hoc-sinh/,ok,
14899,chung-nhan-hop-quy-su-ve-sinh,https://knacert.com.vn/dich-vu/chung-nhan-hop-quy-su-ve-sinh/,ok,
14892,chung-nhan-hop-quy-thiet-bi-dien-dien-tu,https://knacert.com.vn/dich-vu/chung-nhan-hop-quy-thiet-bi-dien-dien-tu/,ok,
14885,dao-tao-chung-nhan-hop-chuan-den-led,https://knacert.com.vn/dich-vu/dao-tao-chung-nhan-hop-chuan-den-led/,ok,
14869,dao-tao-chung-nhan-kosher,https://knacert.com.vn/dich-vu/dao-tao-chung-nhan-kosher/,ok,
14862,chung-nhan-hop-quy-thuc-an-chan-nuoi,https://knacert.com.vn/dich-vu/chung-nhan-hop-quy-thuc-an-chan-nuoi/,ok,
14845,chung-nhan-hop-quy-giay-an-giay-ve-sinh,https://knacert.com.vn/dich-vu/chung-nhan-hop-quy-giay-an-giay-ve-sinh/,ok,
14835,dao-tao-chung-nhan-tieu-chuan-iso-26000,https://knacert.com.vn/dich-vu/dao-tao-chung-nhan-tieu-chuan-iso-26000/,ok,
14825,dao-tao-danh-gia-walmart,https://knacert.com.vn/dich-vu/dao-tao-danh-gia-walmart/,ok,
14821,danh-gia-tieu-chuan-wrap,https://knacert.com.vn/dich-vu/danh-gia-tieu-chuan-wrap/,ok,
14808,tu-van-danh-gia-eicc-rba-trach-nhiem-xa-hoi-trong-nganh-dien-tu,https://knacert.com.vn/dich-vu/tu-van-danh-gia-eicc-rba-trach-nhiem-xa-hoi-trong-nganh-dien-tu/,ok,
14752,dao-tao-chung-nhan-fsccocfm,https://knacert.com.vn/dich-vu/dao-tao-chung-nhan-fsccocfm/,ok,
14736,dao-tao-chung-nhan-iso-170252017,https://knacert.com.vn/dich-vu/dao-tao-chung-nhan-iso-170252017/,ok,
14732,chung-nhan-hop-quy-kinh-xay-dung,https://knacert.com.vn/dich-vu/chung-nhan-hop-quy-kinh-xay-dung/,ok,
14725,chung-nhan-hop-quy-san-pham-ong-nhua,https://knacert.com.vn/dich-vu/chung-nhan-hop-quy-san-pham-ong-nhua/,ok,
14718,chung-nhan-hop-quy-cat-va-da-xay-dung,https://knacert.com.vn/dich-vu/chung-nhan-hop-quy-cat-va-da-xay-dung/,ok,
14711,chung-nhan-hop-quy-det-may-theo-qcvn012017,https://knacert.com.vn/dich-vu/chung-nhan-hop-quy-det-may-theo-qcvn012017/,ok,
14676,hop-quy-san-pham-gach-da-op-lat,https://knacert.com.vn/dich-vu/hop-quy-san-pham-gach-da-op-lat/,ok,
14659,huan-luyen-an-toan-ve-sinh-lao-dong-nhom-6,https://knacert.com.vn/dich-vu/huan-luyen-an-toan-ve-sinh-lao-dong-nhom-6/,ok,
14535,huan-luyen-an-toan-ve-sinh-lao-dong-nhom-5,https://knacert.com.vn/dich-vu/huan-luyen-an-toan-ve-sinh-lao-dong-nhom-5/,ok,
14486,chung-nhan-iso-14001,https://knacert.com.vn/dich-vu/chung-nhan-iso-14001/,ok,
14476,dao-tao-chung-nhan-hop-quy-son,https://knacert.com.vn/dich-vu/dao-tao-chung-nhan-hop-quy-son/,ok,
14432,dao-tao-thuc-hanh-lean-manufacturing,https://knacert.com.vn/dich-vu/dao-tao-thuc-hanh-lean-manufacturing/,ok,
14425,huan-luyen-an-toan-ve-sinh-lao-dong-nhom-4,https://knacert.com.vn/dich-vu/huan-luyen-an-toan-ve-sinh-lao-dong-nhom-4/,ok,
14402,chung-nhan-hop-quy-phan-bon,https://knacert.com.vn/dich-vu/chung-nhan-hop-quy-phan-bon/,ok,
14385,huan-luyen-an-toan-ve-sinh-lao-dong-nhom-2,https://knacert.com.vn/dich-vu/huan-luyen-an-toan-ve-sinh-lao-dong-nhom-2/,ok,
14375,huan-luyen-an-toan-ve-sinh-lao-dong-nhom-1,https://knacert.com.vn/dich-vu/huan-luyen-an-toan-ve-sinh-lao-dong-nhom-1/,ok,
14368,khoa-hoc-huan-luyen-chung-chi-an-toan-lao-dong-theo-nd-44-moi-nhat,https://knacert.com.vn/dich-vu/khoa-hoc-huan-luyen-chung-chi-an-toan-lao-dong-theo-nd-44-moi-nhat/,ok,
14330,dao-tao-thuc-hanh-kaizen,https://knacert.com.vn/dich-vu/dao-tao-thuc-hanh-kaizen/,ok,
